acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.54101,-0.79336,-0.13537,1.1594,1.061,0.92056,0.72599,-26.426,-49.641,0.29866,0.46282,0.44313,0.28461,0.30387,0.4511,0.24801,32.079,25.238,-14.737,-21.043,-4.0007,31.171,28.451,24.567,19.786,-725.91,-1319.5,0.064453,0.030029,0.71118,2.2297,2.2241,2.2088,1.1206,17.215,3.8135,7,3,6,7,5,5,8,-4.9801,-46.703,9.6593,131.53,123.58,110.82,71.419,71.214,125.11,44.175,83.623,84.049,84.517,42.588,1.7607,-1250.6,127.68,2790.7,2630,2345.5,1491.9,117.68,244.33,97.378,328.36,325.92,311.37,165.49,5,4,2,4,4,5,4,-0.44392,0.67958,0.60725,1.0925,0.8992,0.9394,0.80314,-21.981,59.579,0.29469,0.31382,0.13607,0.15121,0.14853,0.24576,0.13764,36.803,18.85,-4.859,7.3135,6.6465,11.946,9.8192,10.215,8.8364,-255.16,650.23,0.109,1.095,0.872,1.4075,1.1048,1.3998,1.0824,32.052,88.557,3,2,2,3,3,2,3,-12.66,-11.303,20.429,94.304,80.34,89.638,47.341,18.83,98.206,49.627,62.594,59.702,65.511,32.886,-302.56,-261.86,505.55,2237.7,1910.4,2129.1,1115.3,14.573,224.39,117.01,242.24,225.77,240.96,118.52,5,4,4,5,6,5,4,2
0.69005,0.39866,0.58914,1.1936,0.86443,0.87422,1.0875,63.733,48.86,0.51265,0.23988,0.55472,0.41215,0.45189,0.31269,0.4454,13.501,18.665,19.141,11.394,16.401,33.443,24.181,24.632,30.381,1767.7,1383.2,2.7825,0.82227,1.4727,3.0493,2.809,1.4846,3.0248,88.37,87.074,7,6,6,7,9,6,7,1.2536,-16.765,1.9503,125.12,122.2,116.89,39.815,38.72,173.38,23.974,125.72,126.47,128.15,19.884,89.916,-448.57,6.9284,1939.8,1894.4,1816.7,602.45,42.607,301.37,45.137,503.97,501.95,501.53,97.07,3,2,5,4,4,4,3,0.75897,-0.49234,0.47445,1.1621,0.95807,0.76614,1.0307,63.815,-22.22,0.3494,0.23564,0.42934,0.21515,0.27445,0.34202,0.19439,12.265,20.873,26.477,-17.08,16.255,40.485,33.426,26.53,35.92,2234.1,-796.06,1.5603,-0.024902,1.0803,1.7255,1.6724,1.2964,1.6171,88.598,11.095,6,8,7,6,6,9,7,-20.54,11.163,-5.5744,44.822,39.977,33.86,32.99,30.173,29.357,22.931,28.257,25.894,18.699,27.76,-390.27,244.34,-93.697,906.82,811.47,698.81,651.17,24.573,62.835,39.131,136.46,117.35,74.024,135.64,4,6,4,6,4,6,6,2
-0.038363,-0.69823,0.60844,1.2463,0.96212,1.0606,0.89378,12.066,-32.06,0.64665,0.64917,0.40164,0.53184,0.62277,0.55353,0.37089,48.966,44.474,-0.51379,-20.051,18.11,36.277,27.763,30.907,26.155,396.29,-907.69,1.8135,0.12622,1.7266,2.9001,2.8965,2.7826,2.1034,85.339,85.058,7,6,8,8,6,7,9,-52.52,14.971,10.56,177.57,158.67,160.07,99.538,60.949,153.33,94.882,79.81,62.624,77.227,72.99,-1059,354.47,165.32,3463.8,3074,3102.1,2009,56.509,247.15,114.27,385.27,292.92,355.6,344.1,4,4,4,3,4,2,5,-0.73275,0.41117,0.51383,1.033,0.88311,0.67953,0.93457,-39.705,38.173,0.57235,0.27478,0.36322,0.65514,0.56786,0.4197,0.61681,40.177,19.867,-8.5125,4.731,5.8435,11.769,10.066,7.7356,10.645,-486.87,444.53,0.185,0.939,1.412,2.7469,2.3562,1.6502,2.6108,76.16,67.232,3,3,4,4,3,3,4,3.3739,-2.7058,2.6676,48.552,37.208,40.431,35.638,28.926,35.201,42.517,38.088,25.509,36.826,36.584,44.876,-65.182,-10.063,1073.5,848.03,887.65,768.37,75.488,72.134,151.46,169.69,111.05,151.98,169.23,3,5,4,5,6,5,6,2
0.62598,0.27163,0.75312,1.0249,0.6851,0.80443,0.98593,70.92,44.973,0.1021,0.067298,0.10824,0.091278,0.10507,0.099089,0.09219,4.1053,5.7835,13.133,5.6974,15.782,21.48,14.376,16.858,20.662,1489.3,942.88,0.7832,0.34229,0.93018,1.1295,0.85049,0.95396,1.0773,82.846,51.445,6,4,7,5,5,7,5,-15.497,29.741,8.7587,46.832,42.538,40.56,26.057,14.366,29.106,19.018,18.628,17.776,21.733,13.345,-213.29,357.43,119.21,593.87,535.71,506.92,346.28,6.3262,63.994,39.314,76.75,66.646,74.459,44.311,2,3,2,3,3,3,2,0.81939,-0.25854,0.065891,1.0846,1.0081,0.59618,0.92051,63.109,-11.889,0.25155,0.50118,0.39912,0.16614,0.16854,0.34367,0.21466,18.213,34.849,28.652,-9.4216,2.8081,37.798,35.357,20.642,31.947,2198.8,-454.81,1.4521,0.48193,0.56201,1.4726,1.4573,1.2565,1.4675,88.16,63.66,11,4,7,8,8,6,10,-35.9,-39.782,3.2675,86.205,80.431,71.69,46.092,36.556,64.678,28.434,40.204,42.349,36.317,35.922,-984.47,-1093,101.65,2414.2,2248.3,2016.4,1277.3,15,125.46,42.104,181.73,181.56,181.51,125.68,4,6,4,7,8,7,6,2
0.74874,0.4473,0.52797,1.0196,0.8722,0.69204,0.91628,62.881,41.226,0.013251,0.0060465,0.010032,0.0079256,0.012967,0.0064136,0.0078012,0.32718,0.54896,22.47,13.423,15.828,30.591,26.175,20.755,27.488,1886.3,1236.4,0.77954,0.45898,0.54224,1.0455,0.9013,0.70305,0.94253,63.633,42.367,9,8,8,10,9,8,11,-0.25793,0.48963,-0.12195,1.2334,1.0279,1.0198,0.83797,0.61733,0.79219,0.64673,0.42043,0.47644,0.47713,0.39076,-6.2424,11.479,-3.2317,29.32,24.437,24.257,19.812,0.7622,2.1189,1.372,2.2739,2.1255,2.2677,1.6747,8,6,8,9,8,7,9,0.63311,-0.55059,0.2145,1.0325,0.92715,0.72363,0.82157,50.585,-36.157,0.41287,0.28549,0.37894,0.26903,0.30464,0.21599,0.28413,23.872,30.567,28.039,-24.097,9.0554,45.376,40.853,31.647,36.125,2232.6,-1568.6,1.6406,0.07251,0.80859,1.8558,1.7985,1.4123,1.7032,89.042,33.012,11,7,9,11,9,9,11,7.9451,-16.964,11.956,90.912,71.588,83.674,57.11,41.336,79.782,61.187,61.469,55.993,57.547,47.871,208.61,-554.08,371.05,2666.8,2092.3,2458.4,1675.5,78.78,96.204,163.17,297.21,262.55,275.24,178.82,7,8,6,6,7,7,6,0
-0.65245,0.12399,0.71668,1.1407,0.77673,0.90273,1.0513,-46.229,26.635,0.25188,0.48675,0.52285,0.46838,0.36666,0.46677,0.40888,41.365,38.786,-28.075,4.0546,30.882,48.906,32.955,38.573,45.422,-2102.2,1131.3,-0.3938,2.24,2.084,3.5223,2.8397,3.0595,2.7183,74.326,79.922,7,6,8,6,7,8,7,-3.7383,13.168,25.751,77.42,66.791,41.781,68.604,87.058,26.12,35.533,64.832,61.97,31.691,68.362,-229.24,386.3,712.14,2188.1,1884.9,1187.3,1925.3,205.58,72.378,117.58,236.85,208.99,117.62,236.83,3,6,3,5,6,5,6,-0.061204,-0.41745,0.81398,0.98968,0.49749,0.93916,0.87978,25.496,-50.773,0.34301,0.23675,0.15369,0.22996,0.3185,0.18077,0.17107,29.157,25.931,-1.6455,-10.315,20.49,24.834,12.363,23.544,22.166,630.45,-1251.1,0.55835,-0.14307,1.0837,1.7509,1.5719,1.4671,1.228,63.4,-0.58273,6,6,8,6,6,8,6,6.4944,-17.326,-13.746,88.556,78.253,78.932,53.14,48.264,91.635,40.399,69.115,68.783,63.839,35.675,97.218,-350.48,-309.35,2295.8,2029.1,2047.7,1372.9,132.77,92.79,51.418,316.7,307.71,287.53,152.46,8,8,4,8,8,8,6,2
-0.47035,-0.44078,0.72542,1.1148,0.78056,0.8776,1.0001,-20.678,-21.688,0.4478,0.22536,0.31662,0.20053,0.22558,0.31569,0.19847,52.285,31.728,-13.399,-12.655,21.191,32.262,22.44,25.515,28.979,-593.58,-612.38,0.67993,-0.11475,1.4084,1.5575,1.2438,1.5319,1.4137,68.443,36.729,7,6,8,8,8,7,8,-1.8758,54.889,-1.2893,85.948,76.043,81.611,34.004,24.728,69.638,32.735,43.825,50.409,45.525,21.634,-39.116,997.92,13.194,1511.1,1342.5,1436.5,578.84,46.098,193.89,43.293,195.51,194.45,194.94,88.23,5,6,4,6,5,6,3,0.93483,-0.1515,-0.22208,1.0062,0.95322,0.31913,0.9891,80.692,-1.8798,0.17581,0.12681,0.30203,0.25684,0.18479,0.27394,0.24908,5.0274,13.977,10.227,-1.7315,-2.478,11.025,10.429,3.4855,10.838,888.26,-21.775,1.333,0.079,0.05,1.7021,1.3903,1.0585,1.6557,87.163,33.743,2,2,2,2,2,1,2,-34.111,33.976,-7.3324,70.36,67.466,48.511,50.792,46.38,46.985,17.331,44.363,45.031,36.235,32.089,-805.31,797.41,-177.84,1627.1,1558,1127.2,1169.9,35.305,138.35,26.098,152.93,148.6,138.64,104.5,2,5,3,3,3,7,3,2
-0.61145,-0.67309,0.36979,1.1211,1.0199,0.87788,0.76357,-36.59,-36.887,0.30046,0.4496,0.26883,0.24714,0.2675,0.29508,0.29587,25.881,36.495,-17.11,-18.584,10.557,31.339,28.434,24.492,21.454,-1031.7,-1012.8,-0.048828,0.39087,0.99316,1.8159,1.8012,1.507,1.5393,5.4412,39.071,7,6,8,8,8,8,8,-19.357,-35.789,3.0634,78.379,73.724,68.155,37.48,41.335,79.52,23.97,62.782,63.991,58.339,34.928,-479.56,-845.03,70.976,1903.8,1792.9,1648.6,911.94,59.512,207.56,63.384,280.23,272.97,218.03,188.28,8,7,4,6,6,6,8,-0.54083,0.66675,0.46125,1.0582,0.89357,0.87603,0.7945,-24.981,57.196,0.23954,0.1752,0.34401,0.14467,0.14518,0.16999,0.1957,26.032,14.902,-5.879,7.2325,5.569,11.584,9.7157,9.611,8.7406,-273.26,627.19,-0.182,0.833,0.869,1.3524,1.2546,1.1459,1.0762,27.091,78.372,2,2,3,3,3,3,3,-9.0989,79.469,0.23267,123.05,118.41,111.61,45.383,37.447,125.32,29.528,94.339,95.87,100.99,14.878,-230.58,2042.3,48.874,3208.1,3091.8,2901.3,1177.2,65.122,395.31,45.549,395.74,395.37,395.68,78.418,5,5,6,6,6,6,7,2
-0.34486,0.31019,0.56171,1.1035,0.63522,0.93236,0.97327,-18.707,39.599,0.41635,0.48502,0.90438,0.72345,0.4646,0.76482,0.68302,49.098,39.36,-14.807,13.136,24.784,47.336,27.315,39.863,41.74,-832.25,1676.6,0.55298,2.0947,4.7703,5.0338,2.1057,5.0055,4.8,87.522,89.783,7,6,8,9,5,10,6,-22.13,-98.362,-17.833,134.59,127.95,121.32,66.046,65.094,113.56,47.094,106.99,103.46,101.09,52.667,-578.89,-2804.6,-477.96,3800.1,3615.4,3436.9,1841.2,132.76,49.985,83.247,390.28,378.6,362.12,173.7,5,6,4,3,3,3,3,-0.22088,-0.99096,-0.1144,1.0217,1.0153,0.99755,0.24881,-11.848,-77.398,0.0055254,0.0029906,0.0049668,0.0023295,0.0022325,0.0030997,0.0049472,0.35051,0.33239,-4.6403,-20.81,-2.4015,21.457,21.322,20.949,5.2261,-248.92,-1625.3,-0.20435,-0.98682,-0.10571,1.0276,1.0204,1.007,0.25874,-10.746,-77.022,4,5,6,6,6,6,4,-53.323,10.639,2.0816,63.76,62.379,26.273,56.457,58.371,44.875,19.949,67.649,66.102,42.04,58.506,-432.02,33.293,40.564,490.79,481.33,170.28,453.76,4.2835,124.74,26.311,164.29,158.37,132.18,141.6,2,2,2,0,1,2,1,3
-0.70254,-0.39464,0.41359,1.0666,0.90768,0.70114,0.92696,-50.039,-17.167,0.26553,0.37635,0.4,0.20876,0.17696,0.36187,0.17002,35.465,34.348,-19.545,-11.416,11.329,29.762,25.413,19.542,25.779,-1393.5,-515.71,0.021484,0.34741,1.1108,1.6974,1.5107,1.6972,1.3151,32.313,55.534,8,4,8,6,6,8,6,24.22,24.122,-11.617,123.05,115.46,108.24,64.291,56.018,142.36,42.548,103.37,103.12,102.6,36.959,463.45,426.78,-253,2491.4,2332.6,2192.6,1303.7,122.04,153.05,63.765,446.02,443.77,419.53,157.91,4,4,4,5,6,5,4,0.48153,-0.17547,0.7308,1.2013,0.70606,0.97046,1.13,52.798,13.175,0.56085,0.26269,0.78416,0.55305,0.36172,0.5292,0.61815,50.388,51.958,6.367,-2.4935,10.833,16.75,9.7015,13.655,15.699,711.36,167.99,1.498,0.14,2.253,2.5678,1.5025,2.3082,2.5183,89.408,77.812,5,5,4,4,5,4,4,-43.636,40.739,25.928,161.91,145.3,134.41,102.83,109.64,150,79.492,134.23,127.67,111.72,100.18,-1078.6,1017.6,694.54,4182.8,3735.8,3482.6,2659.2,92.5,394.57,187.07,432.89,405.51,422.67,377.45,5,7,4,9,8,8,6,5
-0.37244,0.4773,0.79751,1.0026,0.6066,0.92996,0.88109,-8.2331,62.561,0.043373,0.023459,0.023999,0.018884,0.030894,0.011267,0.028896,5.4411,1.9069,-14.161,18.124,30.323,38.107,23.045,35.346,33.499,-313.84,2376.9,-0.29346,0.51611,0.85181,1.0536,0.65719,0.95449,0.95583,0.52922,65.537,6,8,10,10,8,14,8,-5.4082,-2.2555,1.7,13.023,9.5849,9.7357,11.507,6.6671,5.584,8.9224,4.2174,3.9853,4.5438,4.4631,-145.65,-55.419,38.704,341.79,252.63,253.49,302.84,11.951,8.1098,18.963,22.539,17.335,19.11,22.415,3,4,5,8,6,9,7,-0.017326,-0.22942,0.96035,0.98839,0.2323,0.98772,0.96103,39.985,-80.686,0.032549,0.023787,0.01851,0.014141,0.023724,0.013924,0.018679,4.5041,6.7747,-0.47058,-6.4235,26.888,27.673,6.5045,27.654,26.908,1121.3,-2258.6,0.046631,-0.18188,0.99756,1.0151,0.27278,1.014,0.99869,48.353,-65.902,6,5,7,7,5,7,7,0.53434,-0.54316,-0.84804,8.4634,6.7655,5.9952,7.3934,6.1759,4.7536,4.902,3.2451,3.6105,3.1237,2.3522,8.7881,-11.799,-18.857,152.65,122.77,107.39,132.93,7.3323,7.5152,8.4756,18.125,17.872,12.447,14.584,4,4,4,6,4,6,6,0
-0.16453,0.479,0.95138,1.0894,0.5171,1.0718,0.97156,25.365,75.6,0.13235,0.27628,0.26414,0.37047,0.28719,0.36235,0.27392,17.297,7.3118,-3.6116,10.057,20.456,23.325,10.917,22.929,20.908,530.56,1654.7,0.028809,1.4702,2.0278,2.5225,1.5004,2.5047,2.0498,75.649,86.629,5,4,5,5,4,6,5,5.8486,0.33283,15.567,26.815,18.857,24.438,19.712,7.0737,27.256,19.435,26.5,21.279,27.294,17.582,105.8,52.797,221.24,401.09,289.94,358.31,295.86,19.97,33.78,79.985,125.13,96.235,125.13,79.985,4,4,3,4,4,4,3,-0.10974,-0.492,0.81687,1.0569,0.6316,1.0107,0.87144,6.3716,-41.04,0.28228,0.3637,0.19346,0.21092,0.24545,0.22837,0.18225,45.36,45.38,-2.5688,-10.032,17.012,21.969,13.086,20.967,18.191,93.111,-825.2,0.45239,0.25781,1.3132,1.5998,1.1163,1.5996,1.3158,61.373,60.226,5,4,5,6,5,5,6,5.6321,-0.95427,2.6402,46.909,43.098,40.062,27.534,30.573,43.584,23.016,32.386,29.651,26.799,26.337,108.4,-6.5244,33.415,666.84,610.5,572.98,387.9,92.652,105.9,65.046,113.21,105.94,109.43,113.21,3,4,3,3,3,4,3,2
-0.5206,-0.81147,-0.083464,1.1581,1.085,0.90659,0.76359,-19.311,-46.779,0.53022,0.28053,0.3773,0.28903,0.32166,0.24328,0.32844,35.919,18.664,-15.475,-23.608,-2.6619,33.601,31.589,26.202,22.146,-602.65,-1372.7,0.58325,-0.17285,0.68726,1.7138,1.6675,1.4072,1.4017,70.323,-1.013,7,5,8,6,6,7,7,14.11,-36.077,35.592,126.9,111.86,101.69,88.176,73.711,87.273,55.718,47.322,39.49,51.099,44.207,336.46,-900.05,823.87,2942.3,2588,2394.7,2022,103.02,102.21,157.45,200.52,189.28,181.35,176.63,5,4,3,5,5,5,4,-0.53308,0.65783,0.68483,1.1678,0.90996,1.007,0.89992,-21.469,57.493,0.20034,0.43,0.33199,0.3758,0.32224,0.4155,0.29752,40.272,16.479,-5.9625,6.926,7.8735,12.838,9.7983,11.056,10.19,-236.17,628.3,-0.234,1.474,1.322,2.0887,1.6171,1.98,1.4798,52.357,80.741,2,3,3,3,3,3,3,3.9202,8.3128,20.312,118,113.75,88.426,73.31,98.426,106.89,27.689,88.714,87.748,67.353,72.752,-22.53,308.62,478.26,2628.4,2535.1,2000.7,1590.4,272.62,287.38,83.537,317.18,311.1,288.63,284.67,1,6,4,5,5,6,4,2
0.57557,0.5523,0.59572,1.2402,1.0353,0.93385,0.96657,51.99,52.199,0.56462,0.52346,0.3496,0.38442,0.37557,0.41978,0.42865,26.311,29.473,15.796,14.959,16.346,33.976,28.38,25.496,26.517,1419.9,1399.2,1.5991,1.438,1.5969,2.1032,1.6487,2.0563,1.6569,89.336,87.992,5,4,7,5,7,6,6,-26.169,-50.943,28.248,118.33,98.114,102.49,72.659,48.889,115.38,57.816,92.403,94.784,95.535,41.388,-430.56,-901.4,587.39,2026.9,1701.2,1761.6,1208.2,49.924,53.796,105.87,423.38,421.7,420.42,151.17,4,3,2,2,2,3,3,0.94111,-0.32516,-0.077692,1.1222,1.0253,0.56485,1.045,70.775,-10.297,0.2647,0.21222,0.43972,0.19963,0.23169,0.16059,0.241,13.012,20.274,36.647,-12.709,-3.2551,43.711,39.938,22.068,40.685,2758,-401.82,1.5317,0.082031,0.573,1.6039,1.6004,0.85203,1.5354,89.309,33.314,9,8,6,10,9,9,10,1.0106,23.094,-45.783,73.381,49.002,63.03,60.421,35.592,41.248,41.51,42.79,32.086,45.049,37.1,-10.396,554.94,-1173.5,1842,1231.6,1568,1544.8,58.552,147.96,-6.3262,156.76,156.64,148.09,138.84,4,6,2,4,8,3,3,2
-0.39366,-0.35741,0.78623,1.0533,0.66675,0.94989,0.90709,-19.735,-12.255,0.23548,0.41326,0.23425,0.25532,0.24208,0.25234,0.24261,41.075,47.761,-10.853,-10.33,22.187,29.619,18.644,26.814,25.472,-526.68,-366.99,0.22949,0.36523,1.4331,1.754,1.1084,1.6089,1.5944,57.556,50.89,9,3,9,8,6,7,8,-3.5693,-16.482,5.4508,102.94,88.887,90.855,58.341,44.889,85.966,47.716,29.765,37.521,36.276,27.615,-126.81,-278.41,72.523,2018.9,1730.3,1796.9,1148.4,102.01,140.09,71.159,171.79,166.08,171.78,109.56,3,7,4,5,5,6,4,0.53508,-0.161,0.61892,0.97814,0.68657,0.72695,0.90428,59.562,9.8382,0.35373,0.44326,0.45927,0.49729,0.3847,0.52637,0.4174,42.043,30.185,5.6075,-2.123,7.205,10.839,7.3859,8.3409,9.9918,637.98,100.14,0.98,0.357,1.356,1.857,1.2688,1.741,1.502,89.795,42.367,2,1,2,2,3,1,2,-39.395,-38.277,39.766,196.89,172.56,162.43,136.82,114.18,162.07,91.56,109.7,106.69,101.48,71.798,-864.78,-1080.6,1065.4,4481.1,3935.7,3669.5,3139.6,118.42,350.73,162.74,412.41,383.83,381.8,258.9,4,2,2,2,2,2,2,5
-0.030804,0.60672,0.97641,1.3538,0.78399,1.2699,1.0992,19.678,70.295,0.42833,0.52179,0.88427,0.84518,0.45149,0.86927,0.83957,48.006,17.442,-1.3303,23.946,37.783,52.767,30.823,49.478,42.627,771.36,2746.8,0.90771,3.0298,4.9348,5.7972,3.0423,5.7907,4.9425,87.64,89.868,10,8,10,9,10,8,10,-8.1114,24.702,37.878,120.46,96.345,107.18,81.507,62.609,91.895,66.438,62.602,58.648,55.383,54.778,-216.08,623.74,1117.1,3248.2,2628.2,2877.1,2177.8,196.95,167.1,138.54,261.59,243.12,210.25,219.35,5,4,3,6,7,6,3,-0.41509,-0.40657,0.56408,0.98469,0.66414,0.76382,0.87941,-9.1102,-36.351,0.45681,0.18084,0.36432,0.21294,0.36467,0.24644,0.21226,52.745,30.524,-8.6281,-8.4633,11.448,20.251,13.878,15.627,18.04,-206.64,-768.66,0.32153,-0.071045,1.6812,1.7275,1.1039,1.7239,1.6848,79.743,37.938,4,5,5,5,5,5,4,6.6137,11.323,12.991,31.498,18.285,30.241,25.184,6.3842,16.331,26.363,17.348,11.514,17.225,16.781,84.139,174.86,151.93,403.56,233.7,387.02,321.38,17.058,30.991,56.555,69.564,40.505,67.44,59.071,1,5,1,3,4,3,3,0
-0.88322,0.41144,-0.25876,1.0327,0.9836,0.51948,0.93725,-63.64,29.685,0.11315,0.11902,0.19117,0.11022,0.091614,0.12742,0.13092,8.2604,8.0016,-34.486,15.988,-10.311,40.291,38.37,20.221,36.599,-2485.8,1154.7,-0.63257,0.61084,0.24707,1.2857,1.2408,0.77691,1.2663,-47.287,42.726,10,9,7,10,12,9,10,3.9052,15.602,-3.4511,31.348,29.061,25.331,19.247,15.754,24.948,13.013,17.361,16.217,19.776,7.8433,117.38,414.28,-92.248,848.85,785.17,685.99,522.76,32.439,57.942,26.357,66.316,63.17,61.939,34.457,5,7,5,7,7,8,5,0.2636,-0.66465,0.69888,1.1544,0.8372,1.029,0.88225,37.566,-44.932,0.53438,0.50521,0.37957,0.5809,0.58558,0.51484,0.44677,34.437,39.961,6.2765,-15.707,15.97,26.783,19.648,23.844,20.299,910.96,-1090.3,2.1523,0.15674,1.5588,2.5379,2.3968,2.5333,2.2336,78.01,45.362,7,7,6,6,5,5,6,21.822,51.068,-35.466,88.485,68.738,81.313,52.688,25.768,94.864,34.295,84.768,89.131,85.432,27.36,490.56,1132.1,-758.84,1913.3,1493.8,1757.3,1129.5,68.796,331.49,39.558,334.56,332.21,333.85,105.25,4,5,2,4,4,2,4,3
-0.6492,-0.15857,0.68647,1.1013,0.78064,0.7941,1.0232,-43.394,5.8547,0.40223,0.39681,0.32677,0.35254,0.39086,0.35635,0.33304,38.037,31.437,-29.062,-7.4739,29.976,48.356,34.348,34.563,45.09,-1969.3,239.48,0.0043945,1.0786,1.5344,1.6342,1.5963,1.6243,1.6174,56.44,89.765,6,8,6,7,8,7,6,-34.193,-6.7297,-39.893,114.06,99.73,91.987,76.435,47.552,94.313,51.418,56.951,46.08,66.923,41.437,-989.27,-192.61,-1208.9,3318.7,2892.4,2678.6,2226,48.598,213.69,32.79,228.9,214.48,227.31,161.25,2,3,2,4,5,4,2,-0.010835,-1.016,0.35569,1.1338,1.0405,1.1125,0.42929,10.711,-78.249,0.21061,0.27952,0.24075,0.22226,0.26522,0.23316,0.20639,18.489,10.221,-0.037842,-28.445,9.7388,31.63,29.116,31.045,11.804,308.93,-2199.2,0.34595,-0.55908,0.80786,1.6274,1.5134,1.6262,0.82261,46.134,-57.791,7,6,7,7,6,7,6,38.347,42.816,40.984,164.65,125.5,113.17,155.36,129.9,38.751,103.92,73.112,70.508,47.859,71.224,408.59,544.56,559.77,2149.4,1616.8,1496.4,2030.4,255.08,118.17,188.64,281.41,255.12,192.89,281.37,2,4,1,3,3,3,3,2
-0.35142,-0.72044,0.51689,1.2499,0.97197,1.1203,0.84771,-0.15562,-34.227,0.39266,0.67656,0.63072,0.57622,0.54599,0.6072,0.45982,40.717,53.7,-8.8918,-19.279,14.053,32.541,25.233,29.225,21.994,18.02,-916.97,0.44434,0.58862,1.9683,2.9137,2.834,2.7084,2.2036,71.237,71.409,9,5,7,7,7,6,7,-5.2782,-22.47,3.2378,141.13,117.11,119.2,97.215,80.594,109.87,77.317,64.425,68.491,60.296,50.651,-162.45,-404.66,-21.105,2705.9,2268.9,2286.2,1836.5,101.46,263,160.32,269.73,269.54,263.2,178.48,6,6,3,6,7,5,5,0.77673,-0.282,0.54887,1.0034,0.83172,0.62805,0.95758,72.039,-3.1565,0.08626,0.098988,0.10416,0.061852,0.087642,0.077503,0.070802,6.1055,11.894,10.904,-4.0105,7.602,14.025,11.677,8.7193,13.382,1004.1,-53.495,0.949,-0.028,0.73,1.1174,0.98477,0.73054,1.086,87.824,26.295,4,2,1,4,4,3,3,18.329,-17.757,20.23,56.751,45.033,44.807,45.631,33.644,29.135,36.397,32.592,23.476,29.003,32.684,509.42,-480.92,561.49,1509.2,1198.8,1192,1210.9,68.171,25.061,84.268,114.38,86.305,93.221,102.69,3,4,1,5,3,4,3,2
